measure_id,measure_name,measure_format,filter_id,demographics,location_id,location_type,location_name,numerator,denominator,value,missing,missing_percentage,status,count,sum,sum_squares,minimum,maximum,standard_deviation,average,population,total_cases,median_household_income,num_full_time_prosecutors,total_num_law_enforcement_agencies
510,Non-Citizens,PERCENTAGE,1,all defendants,PA131,county,Wyoming,231,28177,0.8198,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,28177,1895,48482,2,7
510,Non-Citizens,PERCENTAGE,1,all defendants,PA133,county,York,6641,436339,1.522,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,436339,34619,58745,28,22
512,Below Poverty Line,PERCENTAGE,1,all defendants,PA,state,Pennsylvania,NA,NA,13.3,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,12731381,935686,52548,NA,NA
512,Below Poverty Line,PERCENTAGE,1,all defendants,PA001,county,Adams,NA,NA,8.7,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,101496,5154,59492,4,14
512,Below Poverty Line,PERCENTAGE,1,all defendants,PA003,county,Allegheny,NA,NA,12.9,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,1226933,73141,51366,6,98
512,Below Poverty Line,PERCENTAGE,1,all defendants,PA005,county,Armstrong,NA,NA,13,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,68614,3276,45241,NA,9
512,Below Poverty Line,PERCENTAGE,1,all defendants,PA007,county,Beaver,NA,NA,12.2,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,170382,10859,49217,8,29
512,Below Poverty Line,PERCENTAGE,1,all defendants,PA009,county,Bedford,NA,NA,12.6,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,49490,2397,43290,3,5
512,Below Poverty Line,PERCENTAGE,1,all defendants,PA011,county,Berks,NA,NA,13.9,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,412078,20866,55170,30,43
512,Below Poverty Line,PERCENTAGE,1,all defendants,PA013,county,Blair,NA,NA,14.1,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,126940,11610,42992,8,15
512,Below Poverty Line,PERCENTAGE,1,all defendants,PA015,county,Bradford,NA,NA,13.3,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,62624,4057,46963,4,8
512,Below Poverty Line,PERCENTAGE,1,all defendants,PA017,county,Bucks,NA,NA,5.4,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,625977,34866,76555,27,41
512,Below Poverty Line,PERCENTAGE,1,all defendants,PA019,county,Butler,NA,NA,9.3,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,184535,10793,58230,6,13
512,Below Poverty Line,PERCENTAGE,1,all defendants,PA021,county,Cambria,NA,NA,14.9,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,142448,9796,41730,1,28
512,Below Poverty Line,PERCENTAGE,1,all defendants,PA023,county,Cameron,NA,NA,13.1,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,5000,330,41410,0,2
512,Below Poverty Line,PERCENTAGE,1,all defendants,PA025,county,Carbon,NA,NA,11.6,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,65074,4060,48900,3,13
512,Below Poverty Line,PERCENTAGE,1,all defendants,PA027,county,Centre,NA,NA,20.5,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,154460,7288,50336,8,4
512,Below Poverty Line,PERCENTAGE,1,all defendants,PA029,county,Chester,NA,NA,6.9,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,503075,20967,86050,36,44
512,Below Poverty Line,PERCENTAGE,1,all defendants,PA031,county,Clarion,NA,NA,18.3,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,39720,2386,42389,2,6
512,Below Poverty Line,PERCENTAGE,1,all defendants,PA033,county,Clearfield,NA,NA,14.5,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,81536,4622,41030,4,9
512,Below Poverty Line,PERCENTAGE,1,all defendants,PA035,county,Clinton,NA,NA,16.1,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,39501,2185,42184,2,8
512,Below Poverty Line,PERCENTAGE,1,all defendants,PA037,county,Columbia,NA,NA,16.6,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,67021,3778,44807,1,11
512,Below Poverty Line,PERCENTAGE,1,all defendants,PA039,county,Crawford,NA,NA,15.9,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,88173,4733,42504,5,15
512,Below Poverty Line,PERCENTAGE,1,all defendants,PA041,county,Cumberland,NA,NA,8.3,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,237449,13507,60826,NA,21
512,Below Poverty Line,PERCENTAGE,1,all defendants,PA043,county,Dauphin,NA,NA,13.3,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,269035,25973,54066,22,21
512,Below Poverty Line,PERCENTAGE,1,all defendants,PA045,county,Delaware,NA,NA,10.3,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,559771,37474,64041,49,47
512,Below Poverty Line,PERCENTAGE,1,all defendants,PA047,county,Elk,NA,NA,10.4,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,31799,1740,45767,1,5
512,Below Poverty Line,PERCENTAGE,1,all defendants,PA049,county,Erie,NA,NA,16.9,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,280518,14962,45202,NA,13
512,Below Poverty Line,PERCENTAGE,1,all defendants,PA051,county,Fayette,NA,NA,18.4,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,136145,9210,39115,10,15
512,Below Poverty Line,PERCENTAGE,1,all defendants,PA053,county,Forest,NA,NA,16.3,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,7696,366,36556,0,1
512,Below Poverty Line,PERCENTAGE,1,all defendants,PA055,county,Franklin,NA,NA,11,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,150594,10857,52637,8,8
512,Below Poverty Line,PERCENTAGE,1,all defendants,PA057,county,Fulton,NA,NA,11.1,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,14779,1070,48461,1,2
512,Below Poverty Line,PERCENTAGE,1,all defendants,PA059,county,Greene,NA,NA,14.7,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,38362,2262,44388,NA,4
512,Below Poverty Line,PERCENTAGE,1,all defendants,PA061,county,Huntingdon,NA,NA,12.7,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,45874,3017,44183,1,4
512,Below Poverty Line,PERCENTAGE,1,all defendants,PA063,county,Indiana,NA,NA,17.7,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,88404,5000,43997,4,7
512,Below Poverty Line,PERCENTAGE,1,all defendants,PA065,county,Jefferson,NA,NA,15.3,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,45015,2519,41262,2,6
512,Below Poverty Line,PERCENTAGE,1,all defendants,PA067,county,Juniata,NA,NA,11.8,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,24737,996,46163,NA,2
512,Below Poverty Line,PERCENTAGE,1,all defendants,PA069,county,Lackawanna,NA,NA,13.6,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,214275,12938,46044,14,22
512,Below Poverty Line,PERCENTAGE,1,all defendants,PA071,county,Lancaster,NA,NA,10.5,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,523306,27281,56483,28,30
512,Below Poverty Line,PERCENTAGE,1,all defendants,PA073,county,Lawrence,NA,NA,14.4,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,90374,6068,43546,6,13
512,Below Poverty Line,PERCENTAGE,1,all defendants,PA075,county,Lebanon,NA,NA,10.7,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,134411,9146,54818,NA,8
512,Below Poverty Line,PERCENTAGE,1,all defendants,PA077,county,Lehigh,NA,NA,13.7,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,352068,25176,54923,NA,18
512,Below Poverty Line,PERCENTAGE,1,all defendants,PA079,county,Luzerne,NA,NA,15.6,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,320827,19022,44402,25,49
512,Below Poverty Line,PERCENTAGE,1,all defendants,PA081,county,Lycoming,NA,NA,14.2,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,116604,9235,45430,7,14
512,Below Poverty Line,PERCENTAGE,1,all defendants,PA083,county,McKean,NA,NA,16.6,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,43294,2708,41834,7,9
512,Below Poverty Line,PERCENTAGE,1,all defendants,PA085,county,Mercer,NA,NA,13.5,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,116059,8442,44301,9,12
512,Below Poverty Line,PERCENTAGE,1,all defendants,PA087,county,Mifflin,NA,NA,15.3,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,46698,2940,40384,1,2
512,Below Poverty Line,PERCENTAGE,1,all defendants,PA089,county,Monroe,NA,NA,12,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,168947,12520,57408,12,9
512,Below Poverty Line,PERCENTAGE,1,all defendants,PA091,county,Montgomery,NA,NA,6.1,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,804621,43685,79183,30,48
512,Below Poverty Line,PERCENTAGE,1,all defendants,PA093,county,Montour,NA,NA,10,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,18379,911,51482,NA,2
512,Below Poverty Line,PERCENTAGE,1,all defendants,PA095,county,Northampton,NA,NA,9.7,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,298439,14904,60097,NA,23
512,Below Poverty Line,PERCENTAGE,1,all defendants,PA097,county,Northumberland,NA,NA,14.2,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,94444,6016,41208,5,16
512,Below Poverty Line,PERCENTAGE,1,all defendants,PA099,county,Perry,NA,NA,9.7,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,45808,2632,57375,1,7
512,Below Poverty Line,PERCENTAGE,1,all defendants,PA101,county,Philadelphia,NA,NA,26.5,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,1536704,262552,37192,NA,5
512,Below Poverty Line,PERCENTAGE,1,all defendants,PA103,county,Pike,NA,NA,9.1,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,57179,2533,59340,NA,7
512,Below Poverty Line,PERCENTAGE,1,all defendants,PA105,county,Potter,NA,NA,15.1,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,17487,1101,41547,NA,6
512,Below Poverty Line,PERCENTAGE,1,all defendants,PA107,county,Schuylkill,NA,NA,12.8,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,147700,8900,45012,7,47
512,Below Poverty Line,PERCENTAGE,1,all defendants,PA109,county,Snyder,NA,NA,11.9,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,39711,1943,46513,1,5
512,Below Poverty Line,PERCENTAGE,1,all defendants,PA111,county,Somerset,NA,NA,12.4,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,77341,3141,43597,2,17
512,Below Poverty Line,PERCENTAGE,1,all defendants,PA113,county,Sullivan,NA,NA,13.9,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,6419,400,40964,1,1
512,Below Poverty Line,PERCENTAGE,1,all defendants,PA115,county,Susquehanna,NA,NA,12.9,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,42948,2364,48231,1,8
512,Below Poverty Line,PERCENTAGE,1,all defendants,PA117,county,Tioga,NA,NA,15.3,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,42267,1886,44187,2,12
512,Below Poverty Line,PERCENTAGE,1,all defendants,PA119,county,Union,NA,NA,12.3,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,44932,1633,48528,NA,7
512,Below Poverty Line,PERCENTAGE,1,all defendants,PA121,county,Venango,NA,NA,16,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,54590,3339,41977,NA,6
512,Below Poverty Line,PERCENTAGE,1,all defendants,PA123,county,Warren,NA,NA,12.6,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,41429,2430,43764,3,5
512,Below Poverty Line,PERCENTAGE,1,all defendants,PA125,county,Washington,NA,NA,10.5,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,208047,14081,53693,10,24
512,Below Poverty Line,PERCENTAGE,1,all defendants,PA127,county,Wayne,NA,NA,12.2,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,52212,2141,49313,3,5
512,Below Poverty Line,PERCENTAGE,1,all defendants,PA129,county,Westmoreland,NA,NA,10.2,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,364090,20987,50736,23,34
512,Below Poverty Line,PERCENTAGE,1,all defendants,PA131,county,Wyoming,NA,NA,12.1,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,28177,1895,48482,2,7
512,Below Poverty Line,PERCENTAGE,1,all defendants,PA133,county,York,NA,NA,10.1,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,436339,34619,58745,28,22
514,White Population,PERCENTAGE,1,all defendants,PA,state,Pennsylvania,10057586,12731381,78.9984,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,12731381,935686,52548,NA,NA
514,White Population,PERCENTAGE,1,all defendants,PA001,county,Adams,91583,101496,90.2331,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,101496,5154,59492,4,14
514,White Population,PERCENTAGE,1,all defendants,PA003,county,Allegheny,985235,1226933,80.3006,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,1226933,73141,51366,6,98
514,White Population,PERCENTAGE,1,all defendants,PA005,county,Armstrong,66936,68614,97.5544,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,68614,3276,45241,NA,9
514,White Population,PERCENTAGE,1,all defendants,PA007,county,Beaver,153762,170382,90.2454,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,170382,10859,49217,8,29
514,White Population,PERCENTAGE,1,all defendants,PA009,county,Bedford,48203,49490,97.3995,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,49490,2397,43290,3,5
514,White Population,PERCENTAGE,1,all defendants,PA011,county,Berks,313498,412078,76.0773,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,412078,20866,55170,30,43
514,White Population,PERCENTAGE,1,all defendants,PA013,county,Blair,121156,126940,95.4435,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,126940,11610,42992,8,15
514,White Population,PERCENTAGE,1,all defendants,PA015,county,Bradford,60428,62624,96.4934,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,62624,4057,46963,4,8
514,White Population,PERCENTAGE,1,all defendants,PA017,county,Bucks,540699,625977,86.3768,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,625977,34866,76555,27,41
514,White Population,PERCENTAGE,1,all defendants,PA019,county,Butler,176508,184535,95.6501,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,184535,10793,58230,6,13
514,White Population,PERCENTAGE,1,all defendants,PA021,county,Cambria,132597,142448,93.0845,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,142448,9796,41730,1,28
514,White Population,PERCENTAGE,1,all defendants,PA023,county,Cameron,4879,5000,97.58,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,5000,330,41410,0,2
514,White Population,PERCENTAGE,1,all defendants,PA025,county,Carbon,60776,65074,93.3952,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,65074,4060,48900,3,13
514,White Population,PERCENTAGE,1,all defendants,PA027,county,Centre,135260,154460,87.5696,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,154460,7288,50336,8,4
514,White Population,PERCENTAGE,1,all defendants,PA029,county,Chester,410898,503075,81.6773,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,503075,20967,86050,36,44
514,White Population,PERCENTAGE,1,all defendants,PA031,county,Clarion,38433,39720,96.7598,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,39720,2386,42389,2,6
514,White Population,PERCENTAGE,1,all defendants,PA033,county,Clearfield,76626,81536,93.9781,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,81536,4622,41030,4,9
514,White Population,PERCENTAGE,1,all defendants,PA035,county,Clinton,37759,39501,95.59,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,39501,2185,42184,2,8
514,White Population,PERCENTAGE,1,all defendants,PA037,county,Columbia,63072,67021,94.1078,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,67021,3778,44807,1,11
514,White Population,PERCENTAGE,1,all defendants,PA039,county,Crawford,84215,88173,95.5111,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,88173,4733,42504,5,15
514,White Population,PERCENTAGE,1,all defendants,PA041,county,Cumberland,210819,237449,88.785,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,237449,13507,60826,NA,21
514,White Population,PERCENTAGE,1,all defendants,PA043,county,Dauphin,186941,269035,69.4858,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,269035,25973,54066,22,21
514,White Population,PERCENTAGE,1,all defendants,PA045,county,Delaware,394256,559771,70.4317,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,559771,37474,64041,49,47
514,White Population,PERCENTAGE,1,all defendants,PA047,county,Elk,31106,31799,97.8207,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,31799,1740,45767,1,5
514,White Population,PERCENTAGE,1,all defendants,PA049,county,Erie,242036,280518,86.2818,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,280518,14962,45202,NA,13
514,White Population,PERCENTAGE,1,all defendants,PA051,county,Fayette,126222,136145,92.7114,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,136145,9210,39115,10,15
514,White Population,PERCENTAGE,1,all defendants,PA053,county,Forest,5777,7696,75.065,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,7696,366,36556,0,1
514,White Population,PERCENTAGE,1,all defendants,PA055,county,Franklin,135287,150594,89.8356,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,150594,10857,52637,8,8
514,White Population,PERCENTAGE,1,all defendants,PA057,county,Fulton,14295,14779,96.7251,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,14779,1070,48461,1,2
514,White Population,PERCENTAGE,1,all defendants,PA059,county,Greene,35242,38362,91.867,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,38362,2262,44388,NA,4
514,White Population,PERCENTAGE,1,all defendants,PA061,county,Huntingdon,42019,45874,91.5965,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,45874,3017,44183,1,4
514,White Population,PERCENTAGE,1,all defendants,PA063,county,Indiana,83274,88404,94.1971,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,88404,5000,43997,4,7
514,White Population,PERCENTAGE,1,all defendants,PA065,county,Jefferson,43978,45015,97.6963,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,45015,2519,41262,2,6
514,White Population,PERCENTAGE,1,all defendants,PA067,county,Juniata,23631,24737,95.529,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,24737,996,46163,NA,2
514,White Population,PERCENTAGE,1,all defendants,PA069,county,Lackawanna,191112,214275,89.1901,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,214275,12938,46044,14,22
514,White Population,PERCENTAGE,1,all defendants,PA071,county,Lancaster,441413,523306,84.3508,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,523306,27281,56483,28,30
514,White Population,PERCENTAGE,1,all defendants,PA073,county,Lawrence,83874,90374,92.8077,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,90374,6068,43546,6,13
514,White Population,PERCENTAGE,1,all defendants,PA075,county,Lebanon,115626,134411,86.0242,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,134411,9146,54818,NA,8
514,White Population,PERCENTAGE,1,all defendants,PA077,county,Lehigh,248018,352068,70.4461,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,352068,25176,54923,NA,18
514,White Population,PERCENTAGE,1,all defendants,PA079,county,Luzerne,280093,320827,87.3034,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,320827,19022,44402,25,49
514,White Population,PERCENTAGE,1,all defendants,PA081,county,Lycoming,106840,116604,91.6264,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,116604,9235,45430,7,14
514,White Population,PERCENTAGE,1,all defendants,PA083,county,McKean,40769,43294,94.1678,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,43294,2708,41834,7,9
514,White Population,PERCENTAGE,1,all defendants,PA085,county,Mercer,105429,116059,90.8409,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,116059,8442,44301,9,12
514,White Population,PERCENTAGE,1,all defendants,PA087,county,Mifflin,45179,46698,96.7472,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,46698,2940,40384,1,2
514,White Population,PERCENTAGE,1,all defendants,PA089,county,Monroe,117741,168947,69.6911,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,168947,12520,57408,12,9
514,White Population,PERCENTAGE,1,all defendants,PA091,county,Montgomery,631549,804621,78.4902,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,804621,43685,79183,30,48
514,White Population,PERCENTAGE,1,all defendants,PA093,county,Montour,17164,18379,93.3892,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,18379,911,51482,NA,2
514,White Population,PERCENTAGE,1,all defendants,PA095,county,Northampton,239474,298439,80.2422,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,298439,14904,60097,NA,23
514,White Population,PERCENTAGE,1,all defendants,PA097,county,Northumberland,88720,94444,93.9393,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,94444,6016,41208,5,16
514,White Population,PERCENTAGE,1,all defendants,PA099,county,Perry,44161,45808,96.4046,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,45808,2632,57375,1,7
514,White Population,PERCENTAGE,1,all defendants,PA101,county,Philadelphia,562222,1536704,36.5862,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,1536704,262552,37192,NA,5
514,White Population,PERCENTAGE,1,all defendants,PA103,county,Pike,47209,57179,82.5635,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,57179,2533,59340,NA,7
514,White Population,PERCENTAGE,1,all defendants,PA105,county,Potter,16988,17487,97.1465,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,17487,1101,41547,NA,6
514,White Population,PERCENTAGE,1,all defendants,PA107,county,Schuylkill,137193,147700,92.8863,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,147700,8900,45012,7,47
514,White Population,PERCENTAGE,1,all defendants,PA109,county,Snyder,38058,39711,95.8374,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,39711,1943,46513,1,5
514,White Population,PERCENTAGE,1,all defendants,PA111,county,Somerset,73744,77341,95.3492,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,77341,3141,43597,2,17
514,White Population,PERCENTAGE,1,all defendants,PA113,county,Sullivan,6181,6419,96.2923,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,6419,400,40964,1,1
514,White Population,PERCENTAGE,1,all defendants,PA115,county,Susquehanna,41628,42948,96.9265,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,42948,2364,48231,1,8
514,White Population,PERCENTAGE,1,all defendants,PA117,county,Tioga,40772,42267,96.463,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,42267,1886,44187,2,12
514,White Population,PERCENTAGE,1,all defendants,PA119,county,Union,38155,44932,84.9172,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,44932,1633,48528,NA,7
514,White Population,PERCENTAGE,1,all defendants,PA121,county,Venango,52558,54590,96.2777,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,54590,3339,41977,NA,6
514,White Population,PERCENTAGE,1,all defendants,PA123,county,Warren,40377,41429,97.4607,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,41429,2430,43764,3,5
514,White Population,PERCENTAGE,1,all defendants,PA125,county,Washington,194112,208047,93.302,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,208047,14081,53693,10,24
514,White Population,PERCENTAGE,1,all defendants,PA127,county,Wayne,47879,52212,91.7011,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,52212,2141,49313,3,5
514,White Population,PERCENTAGE,1,all defendants,PA129,county,Westmoreland,344449,364090,94.6055,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,364090,20987,50736,23,34
514,White Population,PERCENTAGE,1,all defendants,PA131,county,Wyoming,27091,28177,96.1458,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,28177,1895,48482,2,7
514,White Population,PERCENTAGE,1,all defendants,PA133,county,York,374402,436339,85.8053,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,436339,34619,58745,28,22
516,African American Population,PERCENTAGE,1,all defendants,PA,state,Pennsylvania,1333222,12731381,10.4719,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,12731381,935686,52548,NA,NA
516,African American Population,PERCENTAGE,1,all defendants,PA001,county,Adams,1489,101496,1.4671,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,101496,5154,59492,4,14
516,African American Population,PERCENTAGE,1,all defendants,PA003,county,Allegheny,158178,1226933,12.8921,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,1226933,73141,51366,6,98
516,African American Population,PERCENTAGE,1,all defendants,PA005,county,Armstrong,656,68614,0.9561,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,68614,3276,45241,NA,9
516,African American Population,PERCENTAGE,1,all defendants,PA007,county,Beaver,9997,170382,5.8674,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,170382,10859,49217,8,29
516,African American Population,PERCENTAGE,1,all defendants,PA009,county,Bedford,267,49490,0.5395,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,49490,2397,43290,3,5
516,African American Population,PERCENTAGE,1,all defendants,PA011,county,Berks,16409,412078,3.982,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,412078,20866,55170,30,43
516,African American Population,PERCENTAGE,1,all defendants,PA013,county,Blair,2276,126940,1.793,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,126940,11610,42992,8,15
516,African American Population,PERCENTAGE,1,all defendants,PA015,county,Bradford,347,62624,0.5541,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,62624,4057,46963,4,8
516,African American Population,PERCENTAGE,1,all defendants,PA017,county,Bucks,22157,625977,3.5396,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,625977,34866,76555,27,41
516,African American Population,PERCENTAGE,1,all defendants,PA019,county,Butler,1992,184535,1.0795,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,184535,10793,58230,6,13
516,African American Population,PERCENTAGE,1,all defendants,PA021,county,Cambria,4891,142448,3.4335,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,142448,9796,41730,1,28
516,African American Population,PERCENTAGE,1,all defendants,PA023,county,Cameron,38,5000,0.76,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,5000,330,41410,0,2
516,African American Population,PERCENTAGE,1,all defendants,PA025,county,Carbon,854,65074,1.3124,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,65074,4060,48900,3,13
516,African American Population,PERCENTAGE,1,all defendants,PA027,county,Centre,4624,154460,2.9937,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,154460,7288,50336,8,4
516,African American Population,PERCENTAGE,1,all defendants,PA029,county,Chester,29411,503075,5.8462,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,503075,20967,86050,36,44
516,African American Population,PERCENTAGE,1,all defendants,PA031,county,Clarion,487,39720,1.2261,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,39720,2386,42389,2,6
